Paper Title,Gender,Total Authors,Female Authors,Study Domain Terms,,Study_Area,Study_Area2,Author Name,gender_annotation,Affiliation,Country,lead?,local_Contribution?,national_collaboration?,International_collaboration?,Conceptualization,FemaleConCep,MaleConCep,Data Curation,Female,Male,Formal Analysis,Female,Male,Funding Acquisition,Investigation,Methodology,Project Administration,Resources,Software,Supervision,FemaleSup,MaleSup,Validation,Visualization,Writing â€“ Original Draft,Writing â€“ Review & Editing,FemaleLead,MaleLead
Exploring the relation between personality traits and agile team climate: Aggregating results from a twice replicated study in a telecom company,Male,2,1,Personality Traits; Agile Teams; Team Climate; Regression Analysis; Meta-Analysis,,,,Sai Datta Vishnubhotla,0,"Department of Computer Science, BTH - Blekinge Tekniska HÃ¶gskola",Sweden,0,0,0,1,1,0,1,1,0,,1,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
,Female,,,,,,,Emilia Mendes,1,"Department of Computer Science, BTH - Blekinge Tekniska HÃ¶gskola",Sweden,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
Exploring the trade-off between computational power and energy efficiency,Female,5,3,Quantum Computing; Energy Efficiency; Computational Complexity; Empirical Studies; Classical Computing,,,,Elena Desdentado,1,"Institute of Technology and Information Systems, University of Castilla-La Mancha",Spain,0,0,0,1,0,0,0,1,1,,0,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
,Female,,,,,,,Coral Calero,1,"Institute of Technology and Information Systems, University of Castilla-La Mancha; Green Quantum Algorithms & Software Research",Spain,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
,Female,,,,,,,Ma Ãngeles Moraga,1,"Institute of Technology and Information Systems, University of Castilla-La Mancha; Green Quantum Algorithms & Software Research",Spain,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
,Male,,,,,,,Manuel Serrano,0,"Institute of Technology and Information Systems, University of Castilla-La Mancha; Green Quantum Algorithms & Software Research",Spain,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
,Male,,,,,,,FÃ©lix GarcÃ­a,0,"Institute of Technology and Information Systems, University of Castilla-La Mancha; Green Quantum Algorithms & Software Research",Spain,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
Feature causality,Male,4,1,Software Defects; Feature Causality; Counterfactual Reasoning; Causal Impact Estimation; Feature Interactions,,,,Clemens Dubslaff,0,"Eindhoven University of Technology, Centre for Tactile Internet with Human-in-the-Loop (CeTI), Dresden University of Technology","Netherlands, Germany",0,0,0,1,1,0,1,1,0,,1,,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
,Male,,,,,,,Kallistos Weis,0,"Saarland University, Saarland Informatics Campus",Germany,,,,,0,0,0,1,0,,0,,,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
,Female,,,,,,,Christel Baier,1,"Dresden University of Technology, Centre for Tactile Internet with Human-in-the-Loop (CeTI)",Germany,,,,,0,0,0,0,0,,1,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
,Male,,,,,,,Sven Apel,0,"Saarland University, Saarland Informatics Campus",Germany,,,,,0,0,0,0,0,,0,,,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0
Feature-oriented test case selection and prioritization during the evolution of highly-configurable systems,Male,3,1,Test Case Selection; Software Evolution; Highly Configurable Systems; Feature-based Testing; Test Case Prioritization,,,,Willian D.F. MendonÃ§a,0,"Federal University of ParanÃ¡ (UFPR), Brazil; Faculdade Biopark, Brazil",Brazil,0,0,0,1,1,0,1,1,0,,0,,,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
,Male,,,,,,,Wesley K.G. AssunÃ§Ã£o,0,"Department of Computer Science, North Carolina State University (NCSU), USA",USA,,,,,0,0,0,0,0,,0,,,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
,Female,,,,,,,Silvia R. Vergilio,1,"Federal University of ParanÃ¡ (UFPR), Brazil",Brazil,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
Few-shot code translation via task-adapted prompt learning,Male,5,1,Pre-trained Models; Code Translation; Few-shot Learning; Parameter-efficient Tuning; Software Engineering,,,,Xuan Li,0,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University",China,0,0,0,1,0,0,0,0,0,,0,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
,Male,,,,,,,Shuai Yuan,0,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University",China,,,,,0,0,0,1,0,,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
,Male,,,,,,,Xiaodong Gu,0,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University",China,,,,,1,0,1,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,Female,,,,,,,Yuting Chen,1,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University",China,,,,,0,0,0,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,Male,,,,,,,Beijun Shen,0,"School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University",China,,,,,0,0,0,0,0,,0,,,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
Flexible control flow graph alignment for delivering data-driven feedback to novice programming learners,Male,3,1,Introductory Programming; Automated Feedback Systems; Control Flow Graph Alignment; Data-Driven Learning Support; Program Repair Algorithms,,,,Md Towhidul Absar Chowdhury,0,Rochester Institute of Technology,USA,0,0,0,1,0,0,0,1,0,,0,,,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
,Female,,,,,,,Maheen Riaz Contractor,1,Rochester Institute of Technology,USA,,,,,0,0,0,0,0,,0,,,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
,Male,,,,,,,Carlos R. Rivero,0,Rochester Institute of Technology,USA,,,,,1,0,1,0,0,,0,,,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
FragQC: An efficient quantum error reduction technique using quantum circuit fragmentation,Male,5,1,Quantum Computing; Quantum Circuit Fragmentation; Error Reduction Techniques; Graph Partitioning; Quantum Hardware,,,,Saikat Basu,0,"A.K.Choudhury School of IT, University of Calcutta, LTIMindtree Ltd., St. Xavier's University",India,0,0,0,1,1,0,1,1,0,,1,,,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1
,Male,,,,,,,Arnav Das,0,"A.K.Choudhury School of IT, University of Calcutta, St. Xavier's University",India,,,,,0,0,0,1,0,,1,,,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0
,Male,,,,,,,Amit Saha,0,"A.K.Choudhury School of IT, University of Calcutta, Institut National de Recherche en Informatique et en Automatique (Inria), Ã‰cole Normale SupÃ©rieure (ENS), PSL University","India, France",,,,,1,0,1,1,0,,1,,,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0
,Male,,,,,,,Amlan Chakrabarti,0,"A.K.Choudhury School of IT, University of Calcutta",India,,,,,1,0,1,0,0,,1,,,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
,Female,,,,,,,Susmita Sur-Kolay,1,Indian Statistical Institute,India,,,,,1,1,0,0,0,,0,,,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
GBSR: Graph-based suspiciousness refinement for improving fault localization,Male,6,1,Fault Localization; Software Debugging; Graph-based Algorithms; Mutation Analysis; Fault Suspiciousness Ranking,,,,Zheng Li,0,"College of Information Science and Technology, Beijing University of Chemical Technology",China,0,0,0,1,0,0,0,0,0,,0,,,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
,Male,,,,,,,Mingyu Li,0,"College of Information Science and Technology, Beijing University of Chemical Technology",China,,,,,0,0,0,1,0,,1,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
,Female,,,,,,,Shumei Wu,1,"College of Information Science and Technology, Beijing University of Chemical Technology",China,,,,,0,0,0,0,0,,0,,,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
,Male,,,,,,,Shunqing Xu,0,"College of Information Science and Technology, Beijing University of Chemical Technology",China,,,,,0,0,0,1,0,,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Male,,,,,,,Xiang Chen,0,"School of Information Science and Technology, Nantong University",China,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
,Male,,,,,,,Yong Liu,0,"College of Information Science and Technology, Beijing University of Chemical Technology",China,,,,,0,0,0,0,0,,0,,,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
GDPR compliance via software evolution: Weaving security controls in software design,Female,3,2,GDPR Compliance; Software Design; Privacy Controls; Security Controls; Software Evolution,,,,Vanessa Ayala-Rivera,1,"Technological University Dublin (TU Dublin), National College of Ireland (NCI)",Ireland,0,0,0,1,1,1,0,1,1,,0,,,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0
,Male,,,,,,,A. Omar Portillo-Dominguez,0,Technological University Dublin (TU Dublin),Ireland,,,,,0,0,0,1,0,,1,,,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0
,Female,,,,,,,Liliana Pasquale,1,"University College Dublin (UCD), SFI Research Centre for Software (Lero)",Ireland,,,,,1,1,0,0,0,,0,,,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0
GPTSniffer: A CodeBERT-based classifier to detect source code written by ChatGPT,Female,6,1,AI-Generated Code Detection; Software Engineering Education; Plagiarism Detection; AI Code Classification; Quality Assurance in AI-generated Code,,,,Phuong T. Nguyen,1,UniversitÃ  degli studi dellâ€™Aquila,Italy,0,0,0,1,1,1,0,0,0,,0,,,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
,Male,,,,,,,Juri Di Rocco,0,UniversitÃ  degli studi dellâ€™Aquila,Italy,,,,,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
,Male,,,,,,,Claudio Di Sipio,0,UniversitÃ  degli studi dellâ€™Aquila,Italy,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
,Male,,,,,,,Riccardo Rubei,0,UniversitÃ  degli studi dellâ€™Aquila,Italy,,,,,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
,Male,,,,,,,Davide Di Ruscio,0,UniversitÃ  degli studi dellâ€™Aquila,Italy,,,,,0,0,0,1,0,,0,,,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
,Male,,,,,,,Massimiliano Di Penta,0,UniversitÃ  degli studi del Sannio,Italy,,,,,0,0,0,1,0,,0,,,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
"GraalSP: Polyglot, efficient, and robust machine learning-based static profiler",Male,4,1,Static Profiling; Machine Learning; Compiler Optimization; Polyglot Programming; Program Performance,,,,Milan ÄŒuguroviÄ‡,0,"Faculty of Mathematics, University of Belgrade, Oracle Labs",Serbia,0,0,0,1,1,0,1,1,0,,1,,,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1
,Female,,,,,,,Milena VujoÅ¡eviÄ‡ JaniÄiÄ‡,1,"Faculty of Mathematics, University of Belgrade, Oracle Labs",Serbia,,,,,1,1,0,0,0,,0,,,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
,Male,,,,,,,Vojin JovanoviÄ‡,0,Oracle Labs ZÃ¼rich,Switzerland,,,,,1,0,1,0,0,,0,,,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
,Male,,,,,,,Thomas WÃ¼rthinger,0,Oracle Labs ZÃ¼rich,Switzerland,,,,,0,0,0,0,0,,0,,,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
Harmonizing DevOps taxonomies â€” A grounded theory study,Female,7,2,DevOps Adoption; Organizational Structure; Grounded Theory; Team Dynamics; Software Development Practices,,,,Jessica DÃ­az,1,"ETSI Sistemas InformÃ¡ticos, Universidad PolitÃ©cnica de Madrid",Spain,0,0,0,1,1,1,0,0,0,,0,,,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0
,Male,,,,,,,Jorge PÃ©rez,0,"ETSI Sistemas InformÃ¡ticos, Universidad PolitÃ©cnica de Madrid",Spain,,,,,1,0,1,0,0,,1,,,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
,Male,,,,,,,Isaque Alves,0,"Department of Computer Science, University of SÃ£o Paulo",Brazil,,,,,1,0,1,1,0,,0,,,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
,Male,,,,,,,Fabio Kon,0,"Department of Computer Science, University of SÃ£o Paulo",Brazil,,,,,0,0,0,1,0,,1,,,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
,Male,,,,,,,Leonardo Leite,0,"Department of Computer Science, University of SÃ£o Paulo",Brazil,,,,,0,0,0,1,0,,1,,,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
,Male,,,,,,,Paulo Meirelles,0,"Department of Computer Science, University of SÃ£o Paulo",Brazil,,,,,0,0,0,1,0,,1,,,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
,Female,,,,,,,Carla Rocha,1,"Faculty of Gama, University of Brasilia",Brazil,,,,,1,1,0,0,0,,0,,,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0
Hierarchical features extraction and data reorganization for code search,Male,4,2,Code Search; Transformer Models; Deep Learning; Contrastive Training; Semantic Representation,,,,Fan Zhang,0,"College of Computer Science and Electronic Engineering, Hunan University",China,0,0,0,1,1,0,1,0,0,,0,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
,Female,,,,,,,Manman Peng,1,"College of Computer Science and Electronic Engineering, Hunan University",China,,,,,0,0,0,0,0,,0,,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
,Female,,,,,,,Yuanyuan Shen,1,"College of Computer Science and Electronic Engineering, Hunan University",China,,,,,0,0,0,0,0,,1,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
,Male,,,,,,,Qiang Wu,0,"College of Computer Science and Electronic Engineering, Hunan University",China,,,,,0,0,0,0,0,,0,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Hybrid quantum architecture for smart city security,Female,5,1,Smart City Security; Quantum Computing; AI-driven Threat Detection; IoT Vulnerabilities; Data Privacy,,,,Vita Santa Barletta,1,University of Bari Aldo Moro,Italy,0,0,0,1,1,1,0,1,1,,0,,,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
,Male,,,,,,,Danilo Caivano,0,University of Bari Aldo Moro,Italy,,,,,1,0,1,0,0,,0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
,Male,,,,,,,Mirko De Vincentiis,0,University of Bari Aldo Moro,Italy,,,,,0,0,0,0,0,,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
,Male,,,,,,,Anibrata Pal,0,University of Bari Aldo Moro,Italy,,,,,0,0,0,0,0,,0,,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
,Male,,,,,,,Michele Scalera,0,University of Bari Aldo Moro,Italy,,,,,0,0,0,1,0,,0,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Impermanent identifiers: Enhanced source code comprehension and refactoring,Male,6,1,Software Comprehension; Code Augmentation; Dynamic Identifiers; Empirical Software Engineering; Developer Collaboration,,,,Eduardo Martins Guerra,0,Free University of Bozen-Bolzano,Italy,0,0,0,1,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
,Male,,,,,,,AndrÃ© A.S. Ivo,0,National Institute for Space Research (INPE),Brazil,,,,,0,0,0,0,0,,1,,,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
,Male,,,,,,,Fernando O. Pereira,0,National Institute for Space Research (INPE),Brazil,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
,Male,,,,,,,Romain Robbes,0,Free University of Bozen-Bolzano,Italy,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
,Female,,,,,,,Andrea Janes,1,Free University of Bozen-Bolzano,Italy,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
,Male,,,,,,,FÃ¡bio Fagundes Silveira,0,"Federal University of SÃ£o Paulo, Free University of Bozen-Bolzano","Brazil, Italy",,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
Incivility detection in open source code review and issue discussions,Female,3,2,Open Source Development; Code Review; Issue Discussions; Machine Learning for Incivility Detection; Cross-platform Analysis,,,,Isabella Ferreira,1,"Department of Computer and Software Engineering, Polytechnique MontrÃ©al, MontrÃ©al, Quebec, Canada",Canada,0,0,0,1,1,1,0,0,0,,1,,,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0
,Female,,,,,,,Ahlaam Rafiq,1,"Department of Physics, Indian Institute of Technology, Guwahati, Assam, India",India,,,,,0,0,0,1,1,,0,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
,Male,,,,,,,Jinghui Cheng,0,"Department of Computer and Software Engineering, Polytechnique MontrÃ©al, MontrÃ©al, Quebec, Canada",Canada,,,,,1,0,1,0,0,,0,,,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
Incremental-concurrent fusion checking for efficient context consistency,Male,5,1,Context-Aware Computing; Smart Applications; Constraint Checking; Environmental Dynamics; Context Consistency,,,,Lingyu Zhang,0,"State Key Laboratory for Novel Software Technology, Nanjing University",China,0,0,0,1,1,0,1,0,0,,0,,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
,Female,,,,,,,Huiyan Wang,1,"State Key Laboratory for Novel Software Technology, Nanjing University",China,,,,,0,0,0,0,0,,1,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,Male,,,,,,,Chuyang Chen,0,"Department of Computer Science and Technology, Nanjing University",China,,,,,0,0,0,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,Male,,,,,,,Chang Xu,0,"Department of Computer Science and Technology, Nanjing University",China,,,,,0,0,0,0,0,,0,,,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
,Male,,,,,,,Ping Yu,0,"Department of Computer Science and Technology, Nanjing University",China,,,,,0,0,0,0,0,,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Investigating effectiveness and compliance to DevOps policies and practices for managing productivity and quality variability,Male,3,1,DevOps; Productivity; Quality Management; Software Maintenance; Process Improvement,,,,Dan Port,0,"Shidler College of Business, University of Hawaii at Manoa, Information Technology Management Department",United States,0,0,0,1,1,0,1,0,0,,1,,,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1
,Male,,,,,,,Bill Taber,0,"Jet Propulsion Laboratory, California Institute of Technology, Mission Design and Navigation",United States,,,,,0,0,0,1,0,,0,,,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
,Female,,,,,,,Parisa Emkani,1,"College of Natural Sciences, University of Hawaii at Manoa, Information and Computer Sciences Department",United States,,,,,0,0,0,0,0,,0,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Investigating the robustness of locators in template-based Web application testing using a GUI change classification model,Male,3,1,GUI Testing; Web Application Testing; Test Case Robustness; Locator Breakage; Regression Testing,,,,Marco De Luca,0,University Federico II of Naples,Italy,0,0,0,1,0,0,0,0,0,,0,,,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
,Female,,,,,,,Anna Rita Fasolino,1,University Federico II of Naples,Italy,,,,,1,1,0,0,0,,0,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
,Male,,,,,,,Porfirio Tramontana,0,University Federico II of Naples,Italy,,,,,1,0,1,0,0,,0,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
Iterative framework based on multi-task learning for service recommendation,Female,5,2,Service-Oriented Computing; Multi-Task Learning; Service Recommendation; Software Development; User Requirements,,,,Ting Yu,1,"School of Computer Science and Technology, Hangzhou Dianzi University, Jiaxing Nanhu University",China,0,0,0,1,1,1,0,0,0,,0,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
,Male,,,,,,,Dongjin Yu,0,"School of Computer Science and Technology, Hangzhou Dianzi University",China,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
,Female,,,,,,,Dongjing Wang,1,"School of Computer Science and Technology, Hangzhou Dianzi University",China,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Male,,,,,,,Quanxin Yang,0,"School of Computer Science and Technology, Hangzhou Dianzi University",China,,,,,0,0,0,0,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Male,,,,,,,Xueyou Hu,0,"School of Computer Science and Technology, Hangzhou Dianzi University",China,,,,,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JITGNN: A deep graph neural network framework for Just-In-Time bug prediction,Male,2,1,Just-In-Time Bug Prediction; Graph Neural Networks; Software Change Metrics; Deep Learning for Software Prediction; Source Code Analysis,,,,Hossein Keshavarz,0,University of Waterloo,Canada,0,0,0,1,1,0,1,1,0,,1,,,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1
,Female,,,,,,,Gema RodrÃ­guez-PÃ©rez,1,"University of British Columbia, Kelowna",Canada,,,,,1,1,0,0,0,,0,,,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
Learning to empathize with users through design thinking in hybrid mode: Insights from two educational case studies,Female,2,2,Hybrid Work; Design Thinking; Empathy Development; Educational Technology; Human-Centered Solutions,,,,Meira Levy,1,"Shenkar, the College of Engineering Design and Art, Ramat-Gan, Israel; University of Haifa, Haifa, Israel",Israel,0,0,0,1,1,1,0,0,0,,1,,,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
,Female,,,,,,,Irit Hadar,1,"University of Haifa, Haifa, Israel",Israel,,,,,1,1,0,0,0,,1,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
Local features: Enhancing variability modeling in software product lines,Male,5,1,Software Product Lines; Variability Modeling; Feature Models; Domain-Specific Languages; Product Customization,,,,David de Castro,0,"Universidade da CoruÃ±a, Centro de InvestigaciÃ³n CITIC, Database Lab., ElviÃ±a, A CoruÃ±a",Spain,0,0,0,1,1,0,1,0,0,,0,,,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1
,Male,,,,,,,Alejandro CortiÃ±as,0,"Universidade da CoruÃ±a, Centro de InvestigaciÃ³n CITIC, Database Lab., ElviÃ±a, A CoruÃ±a",Spain,,,,,1,0,1,0,0,,1,,,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0
,Male,,,,,,,Miguel R. Luaces,0,"Universidade da CoruÃ±a, Centro de InvestigaciÃ³n CITIC, Database Lab., ElviÃ±a, A CoruÃ±a",Spain,,,,,1,0,1,0,0,,1,,,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
,Male,,,,,,,Oscar Pedreira,0,"Universidade da CoruÃ±a, Centro de InvestigaciÃ³n CITIC, Database Lab., ElviÃ±a, A CoruÃ±a",Spain,,,,,1,0,1,0,0,,1,,,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0
,Female,,,,,,,Ãngeles Saavedra Places,1,"Universidade da CoruÃ±a, Centro de InvestigaciÃ³n CITIC, Database Lab., ElviÃ±a, A CoruÃ±a",Spain,,,,,1,1,0,0,0,,1,,,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
Log statements generation via deep learning: Widening the support provided to developers,Male,4,1,Logging; Deep Learning in Software Engineering; Information Retrieval; Software Monitoring; Log Statement Injection,,,,Antonio Mastropaolo,0,UniversitÃ  della Svizzera Italiana,Switzerland,0,0,0,1,1,0,1,0,0,,1,,,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1
,Female,,,,,,,Valentina Ferrari,1,UniversitÃ  della Svizzera Italiana,Switzerland,,,,,0,0,0,1,1,,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
,Male,,,,,,,Luca Pascarella,0,ETH Zurich,Switzerland,,,,,1,0,1,1,0,,0,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
,Male,,,,,,,Gabriele Bavota,0,UniversitÃ  della Svizzera Italiana,Switzerland,,,,,1,0,1,0,0,,0,,,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
L OP-ART: A linear-time adaptive random testing algorithm for object-oriented programs,Male,6,3,Object-Oriented Programming; Software Testing; Adaptive Random Testing; Fault Detection; Computational Efficiency,,,,Jinfu Chen,0,"Jiangsu University, Jiangsu Key Laboratory of Security Technology for Industrial Cyberspace",China,0,0,0,1,1,0,1,0,0,,0,,,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
,Female,,,,,,,Jingyi Chen,1,"Jiangsu University, Jiangsu Key Laboratory of Security Technology for Industrial Cyberspace",China,,,,,0,0,0,0,0,,0,,,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
,Female,,,,,,,Lili Zhu,1,"Jiangsu University, Jiangsu Key Laboratory of Security Technology for Industrial Cyberspace",China,,,,,1,1,0,1,1,,0,,,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
,Male,,,,,,,Chengying Mao,0,Jiangxi University of Finance and Economics,China,,,,,0,0,0,0,0,,1,,,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
,Male,,,,,,,Qihao Bao,0,"Jiangsu University, Jiangsu Key Laboratory of Security Technology for Industrial Cyberspace",China,,,,,0,0,0,1,0,,0,,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
,Female,,,,,,,Rubing Huang,1,Macau University of Science and Technology,"Macao, China",,,,,1,1,0,0,0,,0,,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Monitoring tools for DevOps and microservices: A systematic grey literature review,Female,17,2,DevOps Practices; Microservice Architecture; System Monitoring; Grey Literature Review; Software Quality,,,,L. Giamattei,1,"University of Naples Federico II, Italy",Italy,0,0,0,1,1,1,0,1,1,,1,,,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0
,Male,,,,,,,A. Guerriero,0,"University of Naples Federico II, Italy",Italy,,,,,1,0,1,1,0,,1,,,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0
,Male,,,,,,,R. Pietrantuono,0,"University of Naples Federico II, Italy",Italy,,,,,1,0,1,0,0,,0,,,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0
,Male,,,,,,,S. Russo,0,"University of Naples Federico II, Italy",Italy,,,,,0,0,0,0,0,,0,,,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0
